     2158.00     2968.39 6.49898E-09
     2163.00     3072.70 6.26466E-09
     2168.00     3180.69 5.86038E-09
     2173.00     3292.46 5.65164E-09
     2178.00     3408.17 4.98165E-09
     2183.00     3527.94 5.03394E-09
     2188.00     3651.92 4.37122E-09
     2193.00     3780.25 4.28273E-09
     2198.00     3913.10 3.93754E-09
     2203.00     4050.61 3.81475E-09
     2208.00     4192.96 3.34491E-09
     2213.00     4340.31 3.29823E-09
     2218.00     4492.84 3.13686E-09
     2223.00     4650.73 2.90216E-09
     2228.00     4814.16 2.60941E-09
     2233.00     4983.34 2.55860E-09
     2238.00     5158.47 2.27682E-09
     2243.00     5339.75 2.12018E-09
     2248.00     5527.40 1.98687E-09
     2253.00     5721.64 1.95153E-09
     2258.00     5922.71 1.79775E-09
     2263.00     6130.85 1.62336E-09
     2268.00     6346.30 1.58845E-09
     2273.00     6569.32 1.38116E-09
     2278.00     6800.19 1.36218E-09
     2283.00     7039.16 1.30374E-09
     2288.00     7286.53 1.15125E-09
     2293.00     7542.59 1.15584E-09
     2298.00     7807.66 1.14322E-09
     2303.00     8082.04 9.85881E-10
     2308.00     8366.06 9.27024E-10
     2313.00     8660.06 8.49100E-10
     2318.00     8964.39 8.22384E-10
     2323.00     9279.42 6.50151E-10
     2328.00     9605.52 6.21784E-10
     2333.00     9943.08 5.79772E-10
     2338.00     10292.5 5.54002E-10
     2343.00     10654.2 5.19751E-10
     2348.00     11028.6 4.98048E-10
     2353.00     11416.2 4.86791E-10
     2358.00     11817.4 4.58336E-10
     2363.00     12232.7 4.47197E-10
     2368.00     12662.5 4.17561E-10
     2373.00     13107.5 3.97733E-10
     2378.00     13568.2 3.88310E-10
     2383.00     14045.0 3.75960E-10
     2388.00     14538.5 3.55380E-10
     2393.00     15049.5 3.46357E-10
     2398.00     15578.3 3.20835E-10
     2403.00     16125.8 3.25391E-10
     2408.00     16692.5 3.06275E-10
     2413.00     17279.1 2.85141E-10
     2418.00     17886.3 2.82908E-10
     2423.00     18514.9 2.68608E-10
     2428.00     19165.5 2.53326E-10
     2433.00     19839.0 2.43975E-10
     2438.00     20536.2 2.36264E-10
     2443.00     21257.9 2.24447E-10
